object_id,category,title,caption,image_file_path
PIA22352,supernova,Kepler Beyond Planets: Finding Exploding Stars (Type Ia Supernova from a White Dwarf Stealing Matter),"This frame from an animation shows a gigantic star exploding in a ""core collapse"" supernova. As atoms fuse inside the star, eventually the star can't support its own weight anymore. Gravity makes the star collapse on itself. Core collapse supernovae are called type Ib, Ic, or II depending on the chemical elements present.  Stellar explosions forge and distribute materials that make up the world in which we live, and also hold clues to how fast the universe is expanding. By understanding supernovae, scientists can unlock mysteries that are key to what we are made of and the fate of our universe. But to get the full picture, scientists must observe supernovae from a variety of perspectives, especially in the first moments of the explosion. That's really difficult -- there's no telling when or where a supernova might happen next.  An animation is available at https://photojournal.jpl.nasa.gov/catalog/PIA22352",vlm_images/PIA22352.jpg
stsci-h-p1708c-m-2000x2000,supernova,The Dawn of a New Era for Supernova 1987A,"Astronomers combined observations from three different observatories (Atacama Large Millimeter/submillimeter Array, red; Hubble, green; Chandra X-ray Observatory, blue) to produce this colorful, multiwavelength image of the intricate remains of Supernova 1987A. Credits: NASA, ESA, and A. Angelich (NRAO/AUI/NSF)",vlm_images/stsci-h-p1708c-m-2000x2000.jpg
GSFC_20171208_Archive_e000102,supernova,The Dawn of a New Era for Supernova 1987a,"Three decades ago, astronomers spotted one of the brightest exploding stars in more than 400 years. The titanic supernova, called Supernova 1987A (SN 1987A), blazed with the power of 100 million suns for several months following its discovery on Feb. 23, 1987.  Since that first sighting, SN 1987A has continued to fascinate astronomers with its spectacular light show. Located in the nearby Large Magellanic Cloud, it is the nearest supernova explosion observed in hundreds of years and the best opportunity yet for astronomers to study the phases before, during, and after the death of a star.  &quot;The 30 years' worth of observations of SN 1987A are important because they provide insight into the last stages of stellar evolution,&quot; said Robert Kirshner of the Harvard-Smithsonian Center for Astrophysics in Cambridge, Massachusetts, and the Gordon and Betty Moore Foundation in Palo Alto, California.  The latest data from these powerful telescopes indicate that SN 1987A has passed an important threshold. The supernova shock wave is moving beyond the dense ring of gas produced late in the life of the pre-supernova star when a fast outflow or wind from the star collided with a slower wind generated in an earlier red giant phase of the star's evolution. What lies beyond the ring is poorly known at present, and depends on the details of the evolution of the star when it was a red giant.  Read more: <a href=""http://go.nasa.gov/2lEgs8M"" rel=""nofollow"">go.nasa.gov/2lEgs8M</a>  <b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy.</a></b>  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission.  <b>Follow us on <a href=""http://twitter.com/NASAGoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Like us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>  <b>Find us on <a href=""http://instagrid.me/nasagoddard/?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e000102.jpg
PIA06908,supernova,Kepler Supernova Remnant: A View from Chandra X-Ray Observatory,"The images indicate that the bubble of gas that makes up the supernova remnant appears different in various types of light. Chandra reveals the hottest gas [colored blue and colored green], which radiates in X-rays.  http://photojournal.jpl.nasa.gov/catalog/PIA06908",vlm_images/PIA06908.jpg
GSFC_20171208_Archive_e002190,supernova,"Suzaku Finds ""Fossil"" Fireballs from Supernovae","Suzaku Finds &quot;Fossil&quot; Fireballs from Supernovae  In a supernova remnant known as the Jellyfish Nebula, Suzaku detected X-rays from fully ionized silicon and sulfur -- an imprint of higher-temperature conditions immediately following the star's explosion. The nebula is about 65 light-years across.  (12/30/2009)  Credit: JAXA/NASA/Suzaku  To learn more go to:  <a href=""http://www.nasa.gov/mission_pages/astro-e2/news/fossil-fireballs.html"" rel=""nofollow"">www.nasa.gov/mission_pages/astro-e2/news/fossil-fireballs...</a>",vlm_images/GSFC_20171208_Archive_e002190.jpg
GSFC_20171208_Archive_e001783,supernova,Preview of a Forthcoming Supernova,"Supernova Supernovae can occur one of two ways. The first occurs when a white dwarf—the vestigial ember of a dead star—passes so close to a living star that its matter leaks into the white dwarf. This causes a catastrophic explosion.  However most people understand supernovae as the death of a massive star. When the star runs out of fuel toward the end of its life, the gravity at its heart sucks the surrounding mass into its center. At temperatures rocketing above 100 billion degrees Fahrenheit, all the layers of the star abruptly explode outward.  The explosions produced by supernovae are so brilliant that astronomers use their luminosity to measure the distance between galaxies, the scale of the universe and the effects of dark energy. For a short period of time, one dying star can appear to shine as brightly as an entire galaxy. Supernovae are relatively common events, one occurring in our own galaxy once every 100 years. In 2014, a person could see the supernova M82 with a pair of binoculars. The cosmologist Tycho Brahe’s observation of a supernova in 1572 allowed him to disprove Aristotle’s theory that the heavens never changed.  After a supernova, material expelled in the explosion can form a nebula—an interstellar pile of gas and dust. Over millions of years, gravity pulls the nebula’s materials into a dense orb called a protostar, which will become a new star. Within a few million years, this new star could go supernova as well.  ------------------------------ Original Caption:  NASA image release Feb. 24, 2012  At the turn of the 19th century, the binary star system Eta Carinae was faint and undistinguished. In the first decades of the century, it became brighter and brighter, until, by April 1843, it was the second brightest star in the sky, outshone only by Sirius (which is almost a thousand times closer to Earth). In the years that followed, it gradually dimmed again and by the 20th century was totally invisible to the naked eye.  The star has continued to vary in brightness ever since, and while it is once again visible to the naked eye on a dark night, it has never again come close to its peak of 1843.  NASA's Hubble Telescope captured an image of Eta Carinae. This image consists of ultraviolet and visible light images from the High Resolution Channel of Hubble's Advanced Camera for Surveys. The field of view is approximately 30 arcseconds across.  The larger of the two stars in the Eta Carinae system is a huge and unstable star that is nearing the end of its life, and the event that the 19th century astronomers observed was a stellar near-death experience. Scientists call these outbursts supernova impostor events, because they appear similar to supernovae but stop just short of destroying their star.  Although 19th century astronomers did not have telescopes powerful enough to see the 1843 outburst in detail, its effects can be studied today. The huge clouds of matter thrown out a century and a half ago, known as the Homunculus Nebula, have been a regular target for Hubble since its launch in 1990. This image, taken with the Advanced Camera for Surveys High Resolution Channel, is the most detailed yet, and shows how the material from the star was not thrown out in a uniform manner, but forms a huge dumbbell shape.  Eta Carinae is not only interesting because of its past, but also because of its future. It is one of the closest stars to Earth that is likely to explode in a supernova in the relatively near future (though in astronomical timescales the &quot;near future&quot; could still be a million years away). When it does, expect an impressive view from Earth, far brighter still than its last outburst: SN 2006gy, the brightest supernova ever observed, came from a star of the same type, though from a galaxy over 200 million light-years away.  Credit: ESA/NASA  More information: <a href=""http://www.spacetelescope.org/images/potw1208a/"" rel=""nofollow"">www.spacetelescope.org/images/potw1208a/</a>  <b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy.</a></b>  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission.  <b>Follow us on <a href=""http://twitter.com/NASAGoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Like us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>  <b>Find us on <a href=""http://instagrid.me/nasagoddard/?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e001783.jpg
PIA22353,supernova,Kepler Beyond Planets: Finding Exploding Stars (Type Ia Supernova from a White Dwarf Merger),"This frame from an animation shows the merger of two white dwarfs. A white dwarf is an extremely dense remnant of a star that can no longer burn nuclear fuel at its core. This is another way that a ""type Ia"" supernova occurs.  Stellar explosions forge and distribute materials that make up the world in which we live, and also hold clues to how fast the universe is expanding. By understanding supernovae, scientists can unlock mysteries that are key to what we are made of and the fate of our universe. But to get the full picture, scientists must observe supernovae from a variety of perspectives, especially in the first moments of the explosion. That's really difficult -- there's no telling when or where a supernova might happen next.  An animation is available at https://photojournal.jpl.nasa.gov/catalog/PIA22353",vlm_images/PIA22353.jpg
PIA11213,supernova,Supernova Flashback,The Cassiopeia A supernova first flash of radiation makes six clumps of dust circled in annotated version unusually hot. The supernova remnant is the large white ball in the center. This infrared picture was taken by NASA Spitzer Space Telescope.,vlm_images/PIA11213.jpg
GSFC_20171208_Archive_e000993,supernova,Hubble Finds Supernova Companion Star after Two Decades of Searching,"This is an artist's impression of supernova 1993J, an exploding star in the galaxy M81 whose light reached us 21 years ago. The supernova originated in a double-star system where one member was a massive star that exploded after siphoning most of its hydrogen envelope to its companion star. After two decades, astronomers have at last identified the blue helium-burning companion star, seen at the center of the expanding nebula of debris from the supernova. The Hubble Space Telescope identified the ultraviolet glow of the surviving companion embedded in the fading glow of the supernova.  More info:  Using NASA’s Hubble Space Telescope, astronomers have discovered a companion star to a rare type of supernova. The discovery confirms a long-held theory that the supernova, dubbed SN 1993J, occurred inside what is called a binary system, where two interacting stars caused a cosmic explosion.  &quot;This is like a crime scene, and we finally identified the robber,&quot; said Alex Filippenko, professor of astronomy at University of California (UC) at Berkeley. &quot;The companion star stole a bunch of hydrogen before the primary star exploded.&quot; SN 1993J is an example of a Type IIb supernova, unusual stellar explosions that contains much less hydrogen than found in a typical supernova.  Astronomers believe the companion star took most of the hydrogen surrounding the exploding main star and continued to burn as a super-hot helium star.  “A binary system is likely required to lose the majority of the primary star’s hydrogen envelope prior to the explosion. The problem is that, to date, direct observations of the predicted binary companion star have been difficult to obtain since it is so faint relative to the supernova itself,” said lead researcher Ori Fox of UC Berkeley.  Read more: <a href=""http://1.usa.gov/1Az5Qb9"" rel=""nofollow"">1.usa.gov/1Az5Qb9</a>  Credit: NASA, ESA, G. Bacon (STScI)  <b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy.</a></b>  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission. <b>Follow us on <a href=""http://twitter.com/NASAGoddardPix"" rel=""nofollow"">Twitter</a></b> <b>Like us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b> <b>Find us on <a href=""http://instagram.com/nasagoddard?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e000993.jpg
GSFC_20171208_Archive_e001986,supernova,New Hubble Observations of Supernova 1987A Trace Shock Wave,"Image release September 2, 2010   ABOUT THIS IMAGE:  This image shows the entire region around supernova 1987A. The most prominent feature in the image is a ring with dozens of bright spots. A shock wave of material unleashed by the stellar blast is slamming into regions along the ring's inner regions, heating them up, and causing them to glow. The ring, about a light-year across, was probably shed by the star about 20,000 years before it exploded.  An international team of astronomers using the Hubble Space Telescope reports a significant brightening of the emissions from Supernova 1987A. The results, which appear in this week's Science magazine, are consistent with theoretical predictions about how supernovae interact with their immediate galactic environment.  The team observed the supernova remnant in optical, ultraviolet, and near-infrared light. They studied the interaction between the ejecta from the stellar explosion and a glowing 6-trillion-mile-diameter ring of gas encircling the supernova remnant. The gas ring was probably shed some 20,000 years before the supernova exploded. Shock waves resulting from the impact of the ejecta onto the ring have brightened 30 to 40 pearl-like &quot;hot spots&quot; in the ring. These blobs likely will grow and merge together in the coming years to form a continuous, glowing circle.  &quot;We are seeing the effect a supernova can have in the surrounding galaxy, including how the energy deposited by these stellar explosions changes the dynamics and chemistry of the environment,&quot; said University of Colorado at Boulder Research Associate Kevin France of the Center for Astrophysics and Space Astronomy. &quot;We can use these new data to understand how supernova processes regulate the evolution of galaxies.&quot;  Discovered in 1987, Supernova 1987A is the closest exploding star to Earth to be detected since 1604 and it resides in the nearby Large Magellanic Cloud, a dwarf galaxy adjacent to our own Milky Way Galaxy.  Credit: NASA, ESA, K. France (University of Colorado, Boulder), and P. Challis and R. Kirshner (Harvard-Smithsonian Center for Astrophysics)  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b>  is home to the nation's largest organization of combined scientists, engineers and technologists that build spacecraft, instruments and new technology to study the Earth, the sun, our solar system, and the universe.  <b>Follow us on <a href=""http://twitter.com/NASA_GoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Join us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>",vlm_images/GSFC_20171208_Archive_e001986.jpg
GSFC_20171208_Archive_e001896,supernova,NASA's Hubble Sees A New Supernova Remnant Light Up,"NASA image release June 10, 2011  Astronomers using NASA's Hubble Space Telescope are witnessing the unprecedented transition of a supernova to a supernova remnant, where light from an exploding star in a neighboring galaxy, the Large Magellanic Cloud, reached Earth in February 1987. Named Supernova 1987A, it was the closest supernova explosion witnessed in almost 400 years.  The supernova's close proximity to Earth has allowed astronomers to study it in detail as it evolves. Now, the supernova debris, which has faded over the years, is brightening. This means that a different power source has begun to light the debris.  The debris of SN 1987A is beginning to impact the surrounding ring, creating powerful shock waves that generate X-rays observed with NASA's Chandra X-ray Observatory. Those X-rays are illuminating the supernova debris and shock heating is making it glow in visible light. The results are being reported in the June 9, 2011, issue of the journal Nature by a team including Robert Kirshner of the Harvard-Smithsonian Center for Astrophysics (CfA), who leads a long-term study of SN 1987A with Hubble.  Since its launch in 1990, the Hubble telescope has provided a continuous record of the changes in SN 1987A.  Credit: NASA, ESA, and P. Challis (Harvard-Smithsonian Center for Astrophysics)  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission.  <b>Follow us on <a href=""http://twitter.com/NASAGoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Join us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>  <b>Find us on <a href=""http://web.stagram.com/n/nasagoddard/?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e001896.jpg
GSFC_20171208_Archive_e001791,supernova,Hubble Solves Mystery on Source of Supernova in Nearby Galaxy,"NASA image release January 11, 2012  Using NASA's Hubble Space Telescope, astronomers have solved a longstanding mystery on the type of star, or so-called progenitor, that caused a supernova in a nearby galaxy. The finding yields new observational data for pinpointing one of several scenarios that could trigger such outbursts.  Based on previous observations from ground-based telescopes, astronomers knew that a kind of supernova called a Type Ia created a remnant named SNR 0509-67.5, which lies 170,000 light-years away in the Large Magellanic Cloud galaxy. The type of system that leads to this kind of supernova explosion has long been a high importance problem with various proposed solutions but no decisive answer. All these solutions involve a white dwarf star that somehow increases in mass to the highest limit. Astronomers failed to find any companion star near the center of the remnant, and this rules out all but one solution, so the only remaining possibility is that this one Type Ia supernova came from a pair of white dwarfs in close orbit.  To read more go to: <a href=""http://www.nasa.gov/mission_pages/hubble/science/supernova-source.html"" rel=""nofollow"">www.nasa.gov/mission_pages/hubble/science/supernova-sourc...</a>  Image Credit: NASA, ESA, CXC, SAO, the Hubble Heritage Team (STScI/AURA), and J. Hughes (Rutgers University)  <b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy.</a></b>  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission.  <b>Follow us on <a href=""http://twitter.com/NASA_GoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Like us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>  <b>Find us on <a href=""http://instagrid.me/nasagoddard/?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e001791.jpg
GSFC_20171208_Archive_e001060,supernova,New Suspect Identified in Supernova Explosion,"Supernovas are often thought of as the tremendous explosions that mark the ends of massive stars' lives. While this is true, not all supernovas occur in this fashion. A common supernova class, called Type Ia, involves the detonation of white dwarfs -- small, dense stars that are already dead.  New results from NASA's Spitzer Space Telescope have revealed a rare example of Type Ia explosion, in which a dead star &quot;fed&quot; off an aging star like a cosmic zombie, triggering a blast. The results help researchers piece together how these powerful and diverse events occur.  &quot;It's kind of like being a detective,&quot; said Brian Williams of NASA's Goddard Space Flight Center in Greenbelt, Maryland, lead author of a study submitted to the Astrophysical Journal. &quot;We look for clues in the remains to try to figure out what happened, even though we weren't there to see it.&quot;   Read more: <a href=""http://1.usa.gov/1i0PAaa"" rel=""nofollow"">1.usa.gov/1i0PAaa</a>  <b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy.</a></b>  <b><a href=""http://www.nasa.gov/centers/goddard/home/index.html"" rel=""nofollow"">NASA Goddard Space Flight Center</a></b> enables NASA’s mission through four scientific endeavors: Earth Science, Heliophysics, Solar System Exploration, and Astrophysics. Goddard plays a leading role in NASA’s accomplishments by contributing compelling scientific knowledge to advance the Agency’s mission.  <b>Follow us on <a href=""http://twitter.com/NASAGoddardPix"" rel=""nofollow"">Twitter</a></b>  <b>Like us on <a href=""http://www.facebook.com/pages/Greenbelt-MD/NASA-Goddard/395013845897?ref=tsd"" rel=""nofollow"">Facebook</a></b>  <b>Find us on <a href=""http://instagram.com/nasagoddard?vm=grid"" rel=""nofollow"">Instagram</a></b>",vlm_images/GSFC_20171208_Archive_e001060.jpg
